# u v x y z
2.758703231811523438e+00 1.056075334548950195e+00 2.575926616787910461e+00 9.671557694673538208e-01 3.230073213577270508e+00
1.038185119628906250e+00 -2.691513538360595703e+00 9.481771513819694519e-01 -2.516936734318733215e+00 3.264077186584472656e+00
-9.375856518745422363e-01 2.767115116119384766e+00 -8.704649060964584351e-01 2.604460880160331726e+00 3.285027980804443359e+00
-2.784986495971679688e+00 -1.022960662841796875e+00 -2.613183721899986267e+00 -9.395493939518928528e-01 3.233885049819946289e+00
-1.122727394104003906e+00 -2.859911680221557617e+00 -1.024447269737720490e+00 -2.667274042963981628e+00 3.154626369476318359e+00
2.823748588562011719e+00 -1.090339660644531250e+00 2.631387054920196533e+00 -9.936134144663810730e-01 3.183736562728881836e+00
-2.736090898513793945e+00 1.085215449333190918e+00 -2.558949396014213562e+00 9.910915568470954895e-01 3.221498250961303711e+00
9.691089987754821777e-01 2.876152992248535156e+00 8.904382735490798950e-01 2.702087193727493286e+00 3.222933769226074219e+00
3.637414216995239258e+00 -1.848770827054977417e-01 3.497889235615730286e+00 -1.809907082933932543e-01 3.209547281265258789e+00
-9.961979836225509644e-02 -3.721336841583251953e+00 -9.983415476744994521e-02 -3.584936454892158508e+00 3.188298940658569336e+00
1.863705366849899292e-01 3.637363433837890625e+00 1.803035796619951725e-01 3.502521872520446777e+00 3.207509279251098633e+00
-3.762686729431152344e+00 2.298371195793151855e-01 -3.624373167753219604e+00 2.247006674297153950e-01 3.156767845153808594e+00
-2.837912321090698242e+00 -1.853602170944213867e+00 -2.545740693807601929e+00 -1.609549924731254578e+00 2.746537208557128906e+00
1.884599208831787109e+00 -2.780914306640625000e+00 1.631553351879119873e+00 -2.483975470066070557e+00 2.751744747161865234e+00
-1.809827089309692383e+00 2.817991018295288086e+00 -1.577904537320137024e+00 2.531672805547714233e+00 2.782289028167724609e+00
2.732477903366088867e+00 1.848731279373168945e+00 2.443470597267150879e+00 1.608888372778892517e+00 2.797232151031494141e+00
-2.697572946548461914e+00 -2.856206655502319336e+00 -2.310399800539016724e+00 -2.460915684700012207e+00 2.270280361175537109e+00
2.803820371627807617e+00 3.102724552154541016e+00 2.375250369310379028e+00 2.664816945791244507e+00 2.089854478836059570e+00
2.864935159683227539e+00 -2.767364740371704102e+00 2.456505388021469116e+00 -2.365072220563888550e+00 2.225845098495483398e+00
6.248126029968261719e-01 -2.845412254333496094e+00 5.902417860925197601e-01 -2.712257087230682373e+00 3.385742664337158203e+00
2.824017763137817383e+00 6.858466267585754395e-01 2.682731673121452332e+00 6.486657038331031799e-01 3.373612165451049805e+00
-2.767778635025024414e+00 -6.046090722084045410e-01 -2.645605266094207764e+00 -5.750303044915199280e-01 3.422485113143920898e+00
-6.178446412086486816e-01 2.860154151916503906e+00 -5.903641041368246078e-01 2.729539930820465088e+00 3.384112119674682617e+00
-2.758273601531982422e+00 -2.183711051940917969e+00 -2.431629031896591187e+00 -1.882721722126007080e+00 2.595403909683227539e+00
2.839083671569824219e+00 2.300603389739990234e+00 2.483848124742507935e+00 1.973232537508010864e+00 2.490933656692504883e+00
2.284333467483520508e+00 -2.832696676254272461e+00 1.956176459789276123e+00 -2.480906695127487183e+00 2.500709295272827148e+00
-2.256141424179077148e+00 2.889653444290161133e+00 -1.937032043933868408e+00 2.538917124271392822e+00 2.493589401245117188e+00
2.769725322723388672e+00 1.452451109886169434e+00 2.531685903668403625e+00 1.289656311273574829e+00 3.009155750274658203e+00
-2.882789850234985352e+00 -1.482209682464599609e+00 -2.639883473515510559e+00 -1.311888664960861206e+00 2.942659139633178711e+00
1.459666728973388672e+00 -2.905521154403686523e+00 1.288783907890319824e+00 -2.658425435423851013e+00 2.944137573242187500e+00
-1.564550399780273438e+00 2.750422239303588867e+00 -1.383534431457519531e+00 2.503495067358016968e+00 2.953907489776611328e+00
2.768186569213867188e+00 -1.574263095855712891e+00 2.511741697788238525e+00 -1.385202810168266296e+00 2.937446832656860352e+00
-2.779972791671752930e+00 1.416970849037170410e+00 -2.554005905985832214e+00 1.261044204235076904e+00 3.022808313369750977e+00
1.488398194313049316e+00 2.895372867584228516e+00 1.312327265739440918e+00 2.646093502640724182e+00 2.932029962539672852e+00
-1.544772624969482422e+00 -2.857008218765258789e+00 -1.364298418164253235e+00 -2.604303926229476929e+00 2.919435977935791016e+00
-1.811018705368041992e+00 -2.760375261306762695e+00 -1.580219313502311707e+00 -2.478435546159744263e+00 2.807391166687011719e+00
2.820580482482910156e+00 -1.846509456634521484e+00 2.522443681955337524e+00 -1.601565703749656677e+00 2.756273746490478516e+00
-2.889711141586303711e+00 1.727808594703674316e+00 -2.611072063446044922e+00 1.506674751639366150e+00 2.796012401580810547e+00
1.838316082954406738e+00 2.780511379241943359e+00 1.595044210553169250e+00 2.491128355264663696e+00 2.779340982437133789e+00
-3.948796033859252930e+00 2.082419544458389282e-01 -3.803275376558303833e+00 2.037475607357919216e-01 3.097413301467895508e+00
3.760152578353881836e+00 -3.018103241920471191e-01 3.609453558921813965e+00 -2.943391613662242889e-01 3.147734403610229492e+00
3.038942217826843262e-01 3.761471033096313477e+00 2.942074108868837357e-01 3.615196287631988525e+00 3.144763708114624023e+00
-1.277897059917449951e-01 -3.871862173080444336e+00 -1.274017764953896403e-01 -3.728202164173126221e+00 3.135103940963745117e+00
2.705895662307739258e+00 -2.003268003463745117e+00 2.398230940103530884e+00 -1.733866125345230103e+00 2.718820095062255859e+00
-2.092325925827026367e+00 -2.681021213531494141e+00 -1.813493639230728149e+00 -2.371278375387191772e+00 2.683856248855590820e+00
-2.835379123687744141e+00 1.967096567153930664e+00 -2.528600752353668213e+00 1.700988769531250000e+00 2.681514978408813477e+00
1.960866689682006836e+00 2.656161546707153320e+00 1.700236409902572632e+00 2.362784922122955322e+00 2.766727924346923828e+00
2.183850109577178955e-01 -2.932017803192138672e+00 2.098959665745496750e-01 -2.825266651809215546e+00 3.459088802337646484e+00
-2.915734529495239258e+00 -2.562074959278106689e-01 -2.812742047011852264e+00 -2.491708276793360710e-01 3.457313299179077148e+00
-2.228792011737823486e-01 3.058233022689819336e+00 -2.199903549626469612e-01 2.947607107460498810e+00 3.411574602127075195e+00
3.037899732589721680e+00 3.332595229148864746e-01 2.917394854128360748e+00 3.237448614090681076e-01 3.400481939315795898e+00
8.369962573051452637e-01 -2.677754163742065430e+00 7.770443595945835114e-01 -2.529037371277809143e+00 3.365613460540771484e+00
2.752293586730957031e+00 8.685342669486999512e-01 2.593668952584266663e+00 8.084875158965587616e-01 3.324005365371704102e+00
-2.795756578445434570e+00 -7.249633073806762695e-01 -2.659783631563186646e+00 -6.830178909003734589e-01 3.365883350372314453e+00
-7.169395685195922852e-01 2.676769495010375977e+00 -6.785326190292835236e-01 2.544178918004035950e+00 3.418502092361450195e+00
2.830717325210571289e+00 -8.362065553665161133e-01 2.670895427465438843e+00 -7.791248410940170288e-01 3.305360317230224609e+00
-9.639777541160583496e-01 -2.811646938323974609e+00 -8.922750875353813171e-01 -2.642947614192962646e+00 3.255096435546875000e+00
-2.623425722122192383e+00 7.662107944488525391e-01 -2.491271227598190308e+00 7.184863127768039703e-01 3.417175054550170898e+00
8.003380298614501953e-01 2.781583786010742188e+00 7.457087188959121704e-01 2.633232802152633667e+00 3.339734315872192383e+00
3.156253099441528320e+00 1.104560375213623047e+00 2.944630056619644165e+00 1.006031632423400879e+00 3.045522928237915039e+00
-3.086823463439941406e+00 -1.203498244285583496e+00 -2.872176766395568848e+00 -1.086729235947132111e+00 3.017002582550048828e+00
1.098789334297180176e+00 -3.065227031707763672e+00 9.975792616605758667e-01 -2.861375525593757629e+00 3.081254482269287109e+00
-1.178584218025207520e+00 3.117780923843383789e+00 -1.069230541586875916e+00 2.902785509824752808e+00 3.020659923553466797e+00
-2.540775299072265625e+00 -2.741803169250488281e+00 -2.185823112726211548e+00 -2.376258581876754761e+00 2.409838914871215820e+00
2.702049016952514648e+00 -2.587988138198852539e+00 2.331399559974670410e+00 -2.224676877260208130e+00 2.401305437088012695e+00
-2.723606109619140625e+00 2.623412132263183594e+00 -2.354467630386352539e+00 2.256570875644683838e+00 2.375276803970336914e+00
2.575555801391601562e+00 2.803253412246704102e+00 2.204715818166732788e+00 2.424798846244812012e+00 2.358317613601684570e+00
2.776969194412231445e+00 -2.756845057010650635e-01 2.669664271175861359e+00 -2.666724193841218948e-01 3.509873867034912109e+00
-1.403828561305999756e-01 -2.836117982864379883e+00 -1.394168880651704967e-01 -2.736293494701385498e+00 3.505486011505126953e+00
-2.836302995681762695e+00 1.112235710024833679e-01 -2.741439588367938995e+00 1.082428377121686935e-01 3.504463672637939453e+00
1.065643057227134705e-01 2.859707117080688477e+00 1.010824553668498993e-01 2.760151766240596771e+00 3.498027801513671875e+00
2.687712430953979492e+00 2.054765701293945312e+00 2.377250641584396362e+00 1.779080808162689209e+00 2.700505018234252930e+00
2.097849130630493164e+00 -2.591411352157592773e+00 1.816055953502655029e+00 -2.287163496017456055e+00 2.720019340515136719e+00
-2.017127990722656250e+00 2.676232576370239258e+00 -1.752639263868331909e+00 2.376328229904174805e+00 2.728366374969482422e+00
-2.610341548919677734e+00 -1.938361883163452148e+00 -2.328495562076568604e+00 -1.688746482133865356e+00 2.802796602249145508e+00
2.670264482498168945e+00 -1.735645055770874023e+00 2.399933069944381714e+00 -1.517837241291999817e+00 2.888053417205810547e+00
-1.614067077636718750e+00 -2.679051876068115234e+00 -1.424381434917449951e+00 -2.430424839258193970e+00 2.957076311111450195e+00
-2.702885866165161133e+00 1.548265218734741211e+00 -2.464241683483123779e+00 1.368258133530616760e+00 2.981615543365478516e+00
2.568591117858886719e+00 1.638240337371826172e+00 2.321151897311210632e+00 1.444447249174118042e+00 2.992012977600097656e+00
-2.770791292190551758e+00 -1.619816541671752930e+00 -2.516554057598114014e+00 -1.424339085817337036e+00 2.911629676818847656e+00
1.682519316673278809e+00 -2.756910800933837891e+00 1.469801932573318481e+00 -2.489257395267486572e+00 2.879370927810668945e+00
-1.717460274696350098e+00 2.679915189743041992e+00 -1.508692413568496704e+00 2.417935311794281006e+00 2.897392749786376953e+00
4.270617365837097168e-01 -2.793001890182495117e+00 4.080077912658452988e-01 -2.679627887904644012e+00 3.469074010848999023e+00
2.751448869705200195e+00 4.239364266395568848e-01 2.636620044708251953e+00 4.084859779104590416e-01 3.488529682159423828e+00
-2.752512216567993164e+00 -4.479059278964996338e-01 -2.644426435232162476e+00 -4.305073600262403488e-01 3.477598905563354492e+00
-4.449351727962493896e-01 2.762152910232543945e+00 -4.307494424283504486e-01 2.650721304118633270e+00 3.477075815200805664e+00
1.272029161453247070e+00 2.868739366531372070e+00 1.139507457613945007e+00 2.652699425816535950e+00 3.066036462783813477e+00
-1.358293771743774414e+00 -2.769777059555053711e+00 -1.216681510210037231e+00 -2.549765259027481079e+00 3.063171386718750000e+00
2.702207088470458984e+00 -1.300376057624816895e+00 2.488392725586891174e+00 -1.166106894612312317e+00 3.121086359024047852e+00
-2.680697441101074219e+00 1.231796026229858398e+00 -2.487183034420013428e+00 1.112347774207592010e+00 3.167365789413452148e+00
1.240575551986694336e+00 -2.698266029357910156e+00 1.115128383040428162e+00 -2.496098622679710388e+00 3.154922962188720703e+00
2.767049789428710938e+00 1.254077672958374023e+00 2.556895613670349121e+00 1.129772610962390900e+00 3.121504068374633789e+00
-2.702696561813354492e+00 -1.128242135047912598e+00 -2.521502986550331116e+00 -1.027389518916606903e+00 3.213823556900024414e+00
-1.344622969627380371e+00 2.642373085021972656e+00 -1.208320811390876770e+00 2.433441385626792908e+00 3.124686956405639648e+00
2.798638105392456055e+00 2.533655643463134766e+00 2.422716856002807617e+00 2.172090262174606323e+00 2.383524656295776367e+00
2.552089452743530273e+00 -2.730222702026367188e+00 2.189390450716018677e+00 -2.361755609512329102e+00 2.405921936035156250e+00
-2.537708759307861328e+00 2.729279756546020508e+00 -2.184880137443542480e+00 2.365783840417861938e+00 2.417697429656982422e+00
-2.665072441101074219e+00 -2.574015855789184570e+00 -2.307786941528320312e+00 -2.219077289104461670e+00 2.430855035781860352e+00
-2.744219064712524414e+00 2.144836902618408203e+00 -2.424148887395858765e+00 1.851226001977920532e+00 2.623247623443603516e+00
2.226324558258056641e+00 2.576985597610473633e+00 1.925633311271667480e+00 2.261801242828369141e+00 2.657819032669067383e+00
-2.199986934661865234e+00 -2.516984224319458008e+00 -1.914039909839630127e+00 -2.213528603315353394e+00 2.703986883163452148e+00
2.578116416931152344e+00 -2.144509792327880859e+00 2.267479687929153442e+00 -1.858090430498123169e+00 2.700848817825317383e+00
1.017692327499389648e+00 -2.492675781250000000e+00 9.314349442720413208e-01 -2.331950500607490540e+00 3.357664108276367188e+00
2.541101455688476562e+00 1.059948801994323730e+00 2.370135515928268433e+00 9.710934311151504517e-01 3.318845510482788086e+00
-2.611725330352783203e+00 -9.682039022445678711e-01 -2.456388279795646667e+00 -8.935859948396682739e-01 3.331827163696289062e+00
-9.531745910644531250e-01 2.540490150451660156e+00 -8.839130774140357971e-01 2.387975633144378662e+00 3.370359182357788086e+00
2.907422065734863281e+00 -6.497009992599487305e-01 2.765180855989456177e+00 -6.153034381568431854e-01 3.353323221206665039e+00
-6.692730784416198730e-01 -2.913650512695312500e+00 -6.364075802266597748e-01 -2.774937301874160767e+00 3.345047950744628906e+00
-2.815469503402709961e+00 6.197594404220581055e-01 -2.689783409237861633e+00 5.884791053831577301e-01 3.397861480712890625e+00
5.703132748603820801e-01 2.839455366134643555e+00 5.408500079065561295e-01 2.713022649288177490e+00 3.406907081604003906e+00
-2.602472543716430664e+00 9.089185595512390137e-01 -2.455009445548057556e+00 8.424863368272781372e-01 3.362904787063598633e+00
1.038544297218322754e+00 2.707914590835571289e+00 9.487046003341674805e-01 2.533648952841758728e+00 3.256878852844238281e+00
-1.168384552001953125e+00 -2.692010641098022461e+00 -1.063010662794113159e+00 -2.503068625926971436e+00 3.199773073196411133e+00
2.610220670700073242e+00 -1.043079614639282227e+00 2.436314389109611511e+00 -9.549408406019210815e-01 3.296002626419067383e+00
2.835822820663452148e+00 1.970539093017578125e-01 2.729912668466567993e+00 1.923470366746187210e-01 3.500340461730957031e+00
2.409144788980484009e-01 -2.749511003494262695e+00 2.309501450508832932e-01 -2.649008221924304962e+00 3.525451660156250000e+00
-2.732876539230346680e+00 -2.770169377326965332e-01 -2.636171504855155945e+00 -2.685826085507869720e-01 3.523678302764892578e+00
-1.737376898527145386e-01 2.811183691024780273e+00 -1.720320179592818022e-01 2.712179213762283325e+00 3.510825872421264648e+00
2.732818126678466797e+00 -1.045123580843210220e-02 2.634127080440521240e+00 -9.588315850123763084e-03 3.552054882049560547e+00
6.344006955623626709e-02 -2.711535930633544922e+00 5.898689944297075272e-02 -2.617596611380577087e+00 3.558018684387207031e+00
-2.698356151580810547e+00 -1.019130274653434753e-01 -2.608834229409694672e+00 -9.934866661205887794e-02 3.558212280273437500e+00
-1.185340061783790588e-02 2.686369180679321289e+00 -1.450650813058018684e-02 2.594554223120212555e+00 3.568416118621826172e+00
-1.826660990715026855e+00 2.564563035964965820e+00 -1.602082476019859314e+00 2.299024343490600586e+00 2.888012409210205078e+00
1.891109585762023926e+00 -2.593533754348754883e+00 1.645190894603729248e+00 -2.313383162021636963e+00 2.834602832794189453e+00
2.543606519699096680e+00 1.827999353408813477e+00 2.274734705686569214e+00 1.600166186690330505e+00 2.896115541458129883e+00
-2.517351388931274414e+00 -1.673532009124755859e+00 -2.277062729001045227e+00 -1.475877180695533752e+00 2.994987010955810547e+00
-2.759032726287841797e+00 1.706973671913146973e+00 -2.494026750326156616e+00 1.494200229644775391e+00 2.865863800048828125e+00
1.799952268600463867e+00 2.556572914123535156e+00 1.573116511106491089e+00 2.292688757181167603e+00 2.904180049896240234e+00
-1.892856597900390625e+00 -2.547636508941650391e+00 -1.656328618526458740e+00 -2.275206744670867920e+00 2.858747720718383789e+00
2.569233655929565430e+00 -1.884797692298889160e+00 2.289435595273971558e+00 -1.643523395061492920e+00 2.849819183349609375e+00
